ck3 title,sanitised name,desc,Pictish,Cumbrian,Cornish,Breton,,Welsh,,Gaelic,,Irish,ir_desc,,Russian,desc,Belarusian,desc,Ukrainian,desc,,Polish,desc,Sorbian,Kashubian,Czech,Slovak,desc,Serbian,Croatian,Bosnian,,Lithuanian,Latgalian,,Armenian,,Greek,,Roman,Romanian,French,,Occitan,Norman,Outremer,Cisalpine,Catalan,Andalusian,,Sardinian,,Sicilian,Italian,,Norse,desc,Swedish,Danish,Norwegian,,German,Swabian,Franconian,Bavarian,Saxon,Old_Saxon,Anglo_Saxon,English,Scottish,,Visigothic,,Butr,Zaghawa,Baranis,Guanches,,Egyptian,Maghreb,Levantine,Bedouin,Yemeni,,Uralic,Finnish,Estonian,Karelian,Merya,Komi,Mordvin,Muroma,Mari,Meshchera,,Mongol,Mongolic,Buryat,Hungarian,Mogyer,Khitan,Naiman,Sogdian,Shatuo,Kerait,Bolghar,Turkish,Kirghiz,Cuman,Bashkir,Uriankhai,Oirat,Kipchak,Tuyuhun,Khazar,Uyghur,Persian_Turkish,,Austro-Asiatic,Lhomon,Burmese,Mon,Sino-Tibetan,Han,Qiang,Tangut,Tsangpa,Bodpa,Zhangzhung,Sumpa,,Tungusic,Jurchen
b_stoenesti,Stoenesti,,,,,,,,,,,,,,,,,,,,,Stojanów,,Stojanów,Stojanów,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bacau,Bacau,,,,,,,,,,,,,,,,,,,,,Baków,,Baków,Baków,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_bugeac,Bugeac,Budjak in Turkish,,,,,,,,,,,,,,,,,,,,Budziak,,Budziak,Budziak,,,,,,,,,,,,,Tyras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tigheci,Tigheci,,,,,,,,,,,,,,,,,,,,,Tehecz,,Tehecz,Tehecz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tigheci,Tigheci,,,,,,,,,,,,,,,,,,,,,Tehecz,,Tehecz,Tehecz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_cahul,Cahul,,,,,,,,,,,,,,,,,,,,,Kagul,,Kagul,Kagul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_cetatea_alba,Cetatea_alba,,,,,,,,,,,,,,,,,,,,,Białogród,,Białogród,Białogród,,,,,,,,,,,,,Tyras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_cetatea_alba,Cetatea_alba,,,,,,,,,,,,,,,,,,,,,Białogród,,Białogród,Białogród,,,,,,,,,,,,,Tyras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tighina,Tighina,,,,,,,,,,,,,,,,,,,,,Techyń,,Techyń,Techyń,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_chilia,Chilia,,,,,,,,,,,,,,,,,,,,,Kilia,,Kilia,Kilia,,,,,,,,,,,,,Aepolium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_chilia,Chilia,,,,,,,,,,,,,,,,,,,,,Kilia,,Kilia,Kilia,,,,,,,,,,,,,Aepolium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_oblucita,Oblucita,,,,,,,,,,,,,,,,,,,,,Obluczyca,,Obluczyca,Obluczyca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_artsyz,Artsyz,,,,,,,,,,,,,,,,,,,,,Arcyz,,Arcyz,Arcyz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_lapusna,Lapusna,,,,,,,,,,,,,,,,,,,,,Lypuszna,,Lypuszna,Lypuszna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_lapusna,Lapusna,,,,,,,,,,,,,,,,,,,,,Lypuszna,,Lypuszna,Lypuszna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_chisinau,Chisinau,,,,,,,,,,,,,,,,,,,,,Kiszyniów,,Kiszyniów,Kiszyniów,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_hungary,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_visegrad,Visegrad,,,,,,,,,,,,,,,,,,,,,Wyszogród,,Wyszogród,Wyszogród,Vyšehrad,Vyšehrad,,,,,,,,,,,,,,Visegrád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visegrád,Visegrád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_visegrad,Visegrad,,,,,,,,,,,,,,,,,,,,,Wyszogród,,Wyszogród,Wyszogród,Vyšehrad,Vyšehrad,,,,,,,,,,,,,,Visegrád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visegrád,Visegrád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_visegrad_hun,Visegrad,,,,,,,,,,,,,,,,,,,,,Wyszogród,,Wyszogród,Wyszogród,Vyšehrad,Vyšehrad,,,,,,,,,,,,,,Visegrád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visegrád,Visegrád,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_pest,Pest,,,,,,,,,,,,,,,,,,,,,Peszt,,Peszt,Peszt,Pešť,Pešť,,,,,,,,,,,,,,Pesta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_cegled,Cegled,,,,,,,,,,,,,,,,,,,,,,,,,Vŕba,Vŕba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cegléd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kecskemet,Kecskemet,,,,,,,,,,,,,,,,,,,,,,,,,Kečkemét,Kečkemét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kecskemét,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_komarom,Komarom,,,,,,,,,,,,,,,,,,,,,Komárno,,Komárno,Komárno,Komárno,Komárno,,Komárno,Komárno,Komárno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_komarom,Komarom,,,,,,,,,,,,,,,,,,,,,Komárno,,Komárno,Komárno,Komárno,Komárno,,Komárno,Komárno,Komárno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_batorkeszi,Batorkeszi,Bátorove Kosihy - Hungarian Bátorkeszi - old Slovak rename Vojnice,,,,,,,,,,,,,,,,,,,,,,,,,Vojnice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Keszi,Keszi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_esztergom,Esztergom,,,,,,,,,,,,,,,,,,,,,Ostrzyhom,,Ostrzyhom,Ostrzyhom,Ostrihom,Ostrihom,,Ostrihom,Ostrihom,Ostrihom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_esztergom,Esztergom,,,,,,,,,,,,,,,,,,,,,Ostrzyhom,,Ostrzyhom,Ostrzyhom,Ostrihom,Ostrihom,,Ostrihom,Ostrihom,Ostrihom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_beny,Beny,,,,,,,,,,,,,,,,,,,,,,,,,,Bíň,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_szekesfehervar,Szekesfehervar,,,,,,,,,,,,,,,,,,,,,Białogród Królewski,,Białogród Królewski,Białogród Królewski,,Stoličný Belehrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fehérvár,Fehérvár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_szekesfehervar,Szekesfehervar,,,,,,,,,,,,,,,,,,,,,Białogród Królewski,,Białogród Królewski,Białogród Królewski,,Stoličný Belehrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fehérvár,Fehérvár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_csakvar,Csakvar,csakvar = csak (name) + vár (castle),,,,,,,,,,,,,,,,,,,,,,,,,Čákov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kalocsa,Kalocsa,,,,,,,,,,,,,,,,,,,,,,,,,,Koloča,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_hewes,Hewes,,,,,,,,,,,,,,,,,,,,,Hewesz,,Hewesz,Hewesz,,Heveš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_hewes,Hewes,,,,,,,,,,,,,,,,,,,,,Hewesz,,Hewesz,Hewesz,,Heveš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tur,Tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Túr,Túr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_szolnok,Szolnok,from slavic stavъ -> Slovak Stavná,,,,,,,,,,,,,,,,,,,,,,,,,Stavná,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_gyongospata,Gyongospata,Gyöngyöspata - Gyöngyös = chief (like gingis/chingis),,,,,,,,,,,,,,,,,,,,,,,,,Matra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pata,Pata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_eger,Eger,,,,,,,,,,,,,,,,,,,,,,,,,,Jáger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_somogy,Somogy,,,,,,,,,,,,,,,,,,,,,Balaton,,Balaton,Balaton,Balaton,Balaton,,Balaton,Balaton,Balaton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_somogy,Somogy,,,,,,,,,,,,,,,,,,,,,Szomod,,Szomod,Szomod,,Šomoď,,Šemudvar,,Šemudvar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_somogyvar,Somogyvar,,,,,,,,,,,,,,,,,,,,,Szomod,,Szomod,Szomod,,Šomoď,,Šemudvar,,Šemudvar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kaposvar,Kaposvar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_csurgo,Csurgo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_szigetvar,Szigetvar,,,,,,,,,,,,,,,,,,,,,Syget,,Syget,Syget,Siget,Siget,,Siget,Siget,Siget,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kolon,Kolon,,,,,,,,,,,,,,,,,,,,,Błotoziersk,,Błatnoziersk,Błotoziersk,Blatnozero,Blatnozero,,Blatnozero,Blatnozero,Blatnozero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kolon,Kolon,,,,,,,,,,,,,,,,,,,,,Błotogród,,Błatnogród,Błotogród,Blatnohrad,Blatnohrad,,Blatnohrad,Blatnohrad,Blatnohrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kolonvár,Kolonvár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_egerszeg,Egerszeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_letenye,Letenye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tolna,Tolna,slovak Tolňa,,,,,,,,,,,,,,,,,,,,Tołnia,,Tołnia,Tołnia,Tolňa,Tolňa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tolna,Tolna,,,,,,,,,,,,,,,,,,,,,Tołnia,,Tołnia,Tołnia,Tolňa,Tolňa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tolnavár,Tolnavár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_simontornya,Simontornya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_dombovar,Dombovar,,,,,,,,,,,,,,,,,,,,,Dąbowiec,,Dąbowiec,Dąbowiec,Dombov,Dombov,,Dombov,Dombov,Dombov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_baranya,Baranya,,,,,,,,,,,,,,,,,,,,,Barania,,Barania,Barania,Baraň,Baraň,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_baranyavar,Baranyavar,,,,,,,,,,,,,,,,,,,,,Barania,,Barania,Barania,Baraň,Baraň,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_siklos,Siklos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_pecs,Pecs,,,,,,,,,,,,,,,,,,,,,Pecz,,Pecz,Pecz,Petikosteli,Petikosteli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_mohacs,Mohacs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_nyitra,Nyitra,,,,,,,,,,,,,,,,,,,,,Nitra,,Nitra,Nitra,Nitra,Nitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_nyitra,Nyitra,,,,,,,,,,,,,,,,,,,,,Nitra,,Nitra,Nitra,Nitra,Nitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_nyitra,Nyitra,,,,,,,,,,,,,,,,,,,,,Nitra,,Nitra,Nitra,Nitra,Nitra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_pecsen,Pecsen,Pöstyén,,,,,,,,,,,,,,,,,,,,Pecz,,Pecz,Pecz,Píšťany,Piešťany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pöstyén,Pöstyén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bajmoc,Bajmoc,,,,,,,,,,,,,,,,,,,,,Bojnice,,Bojnice,Bojnice,Bojnice,Bojnice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bajmóc,Bajmóc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sasvar,Sasvar,,,,,,,,,,,,,,,,,,,,,Sasztyń,,Sasztyń,Sasztyń,Šaštín,Šaštín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_gemer,Gemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gömör,Gömör,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_gemer,Gemer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gömör,Gömör,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_abauj,Murany,,,,,,,,,,,,,,,,,,,,,Murań,,Murań,Murań,Muráň,Muráň,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Murány,Murány,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_rimaszombat,Rimaszombat,,,,,,,,,,,,,,,,,,,,,Rymawska Sobota,,Rymawska Sobota,Rymawska Sobota,Rimavská Sobota,Rimavská Sobota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_szendro,Szendro,,,,,,,,,,,,,,,,,,,,,Sendro,,Sendro,Sendro,Sendrov,Sendrov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_orava,Árva,Árva (Hungarian) Orava (Slovak),,,,,,,,,,,,,,,,,,,,Orawa,,Orawa,Orawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Árva,Árva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_arva,Árva,,,,,,,,,,,,,,,,,,,,,Orawa,,Orawa,Orawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Árva,Árva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_twardosczino,Tvrdošín,not sure hungarian name,,,,,,,,,,,,,,,,,,,,Twardoszyn,,Twardoszyn,Twardoszyn,Tvrdošín,Tvrdošín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turdossin,Turdossin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_trenscen,Trenscen,,,,,,,,,,,,,,,,,,,,,Trenczyn,,Trenczyn,Trenczyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trencsén,Trencsén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_trenscen,Trenscen,,,,,,,,,,,,,,,,,,,,,Trenczyn,,Trenczyn,Trenczyn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trencsén,Trencsén,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_puho,Puho,,,,,,,,,,,,,,,,,,,,,Puchów,,Puchów,Puchów,Púchov,Púchov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_zsolna,Zsolna,,,,,,,,,,,,,,,,,,,,,Żylina,,Żylina,Żylina,Žilina,Žilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_turoc,Turoc,"Slovak ""Turiec""",,,,,,,,,,,,,,,,,,,,Turec,,Turec,Turec,Turiec,Turiec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_lipto,Lipto,,,,,,,,,,,,,,,,,,,,,Liptów,,Liptów,Liptów,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Liptó,Liptó,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_liptoujvar,Liptoujvar,,,,,,,,,,,,,,,,,,,,,Zamek Liptowski,,Zamek Liptowski,Zamek Liptowski,Liptovský Hrádok,Liptovský Hrádok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
