ck3 title,czech
c_karatsagaan,
b_karatsagaan,
b_khargal,
b_jida,
d_khovsgol,
c_darkhad_valley,
b_darkhad,
b_khoridol_saridag,
b_tsagaanuur,
c_tomorbulag,
b_tomorbulag,
b_karates,
b_sangiin_dalai,
c_ulantaiga,
b_dood_tsagaan_nuur,
b_ulaantaiga,
k_kerait,
d_ovorkhangai,
c_ikh_bogd,
b_ikh_bogd,
b_tuin,
b_orog,
c_tovkhon,
b_tovkhon,
b_guchin_us,
b_avraikheer,
b_khuisiin_naiman_nuur,
c_ongi,
b_ongi,
b_taatsiin_tsagaan,
b_myangan_yamaat,
c_bombogor,
b_bombogor,
b_boon_tsagaan,
b_khutag,
c_khasagt_khairkhan,
b_khasagt_khairkhan,
b_gegeen,
b_taigan,
d_arkhangai,
c_tarvagatai,
b_tarvagatai,
b_galt,
b_tariat,
c_oigon,
b_oigon,
b_telmen,
b_ikh_uul,
b_tsetsen_khairkhan,
k_altai,
d_gobi_altai,
c_tseel,
b_tseel,
b_alag_khairkhan,
b_aj_bogd,
c_sharga,
b_sharga,
b_bumbag_hayrhan_uul,
c_zarman,
b_nutsgen_uul,
b_eej_khairkhan,
b_zarman,
d_altay,
c_altay,
b_altay,
b_kulris,
b_kran_DZU,
b_talta,
b_irmengtau,
b_burqin,
c_qinggil,
b_qinggil,
b_chungul,
b_zagan-gol,
b_tengerge,
b_borultokay,
,
d_akaltay,
c_agairik,
b_agairik,
b_bostal,
b_belesek,
c_narym_DZU,
b_narym_DZU,
b_kurchum,
b_kurguni,
c_torangy_kul,
b_torangy_kul,
b_chaklym,
b_sarytau,
d_naiman_gobi,
c_balgun,
b_balgun,
b_sugi,
b_kabtag,
b_chumy-su,
c_kara_asirgan,
b_kara-asirgan,
b_morin_tolochai,
b_tegurik,
c_boro_burgasu,
b_boro_burgasu,
b_suchatu,
b_alak-nor,
k_tuva,
d_togina,
c_arzhan,
b_arzhan,
b_saryg_sep,
b_por_bajin,
c_tapsa,
b_tapsa,
b_ikh_nogoon,
b_ak_altyg_khol,
b_bilin,
c_azas,
b_azas,
b_eki_khem,
d_zavkhan,
c_uliastai,
b_uliastai,
b_ulaagchiin_khar,
b_otgontenger,
c_urgamal,
b_airag,
b_urgamal,
b_setsen_sart,
c_khar_us,
b_khar_us,
b_durgun,
b_elsen_tasarkhai,
d_ubsunur_hollow,
c_uvs_nuur,
b_uvs_nuur,
b_khan_khokhii,
b_khan_huhiin,
c_ulaangom,
b_ulaangom,
b_turgen,
b_khyarhgas,
c_tesiin_gol,
b_tesiin_gol,
b_bayan_UVS,
b_altan_els,
d_khovd,
c_harhiraa,
b_achit_nuur,
b_tsagan_shibetu,
b_turgen_uul,
c_tsambagarau,
b_tsambagarau,
b_tal_tugal,
b_munkh_khairkhan,
d_tannu_ola,
c_eastern_tannu,
b_karatangdy,
b_khemchiq,
b_sagly,
b_despen,
c_western_tannu,
b_turgen_uul_bis,
b_mungun_taiga,
b_khindigtik_khol,
d_katu_yaryk,
c_katu_yaryk,
b_katu_yaryk,
b_altyn_kol,
c_kara_khol,
b_kara_khol_TUV,
b_tsagaan_gazar,
d_western_sayan,
c_stoyanka,
b_stoyanka,
b_urbun,
b_ulaan_gol,
b_arja,
c_kantegir,
b_gosudar,
b_sutkhol,
b_kantegir,
b_sayanchu,
k_jubu_china,
d_teriqan_china,
c_teriqan_china,
b_shimutnor_china,
b_dalaiblak_china,
c_manglai_china,
b_manglai_hulusutaichahan_china,
b_ulabayan_china,
d_karat_china,
c_karat_china,
b_karat_china,
b_burchcliff_china,
b_salianchuan_china,
c_tarqan_china,
b_tarqan_china,
b_ulannor_china,
b_quxuewur_china,
b_jurgtu_china,
d_luju_china,
c_khatan_china,
b_khedun_china,
b_joba_china,
b_tarlake_china,
c_luqu_valley_china,
b_taran_china,
b_pibeihe_china,
c_bayanterm_china,
b_bayanterm_china,
b_harstinnsom_china,
b_kukucher_china,
d_murin_china,
c_murin_china,
b_wangjiriver_china,
b_lanrhaelun_china,
b_shalantu_china,
k_zhetysu,
d_zhetysu =  {,
c_qayaliq,
b_qayaliq,
b_ichiwooq,
b_altyn-emel,
c_almaty,
b_almaty,
b_talgar,
b_kyzyl_suu,
b_kegen,
c_kopathal,
b_kopathal,
b_akzhar,
b_tamgaly,
c_kaskelen,
b_kaskelen,
b_chu,
b_kurdai,
c_aksuyek,
b_aksuyek,
b_shyganak,
b_mirnyy,
c_uchkul,
b_uchkul,
b_taldiqorgan,
b_kopal,
b_lyukum,
d_alakol =  {,
c_chuguchak,
b_chuguchak,
b_cherga,
b_zatsan,
c_kokpekty,
b_kokpekty,
b_kokpektinsk,
b_bazarka,
b_urzhar,
c_guzkol,
b_guzkol,
b_djusagach,
b_ayagoz,
c_lepsink,
b_lepsink,
b_sarkand,
b_usharal,
b_bole,
d_tarbagatai,
c_emil,
b_emil,
b_sarychulsyn,
b_ala-kul,
b_modo-bartik,
c_jinsko,
b_jinsko,
b_ebi-nor,
b_kuytun,
b_dahyansi,
b_koltun,
c_karamay,
b_karamay,
b_baiyang,
b_toli,
d_ili-alatau =  {,
c_iliq,
b_almaliq,
b_iliq,
b_junzi,
b_tekes,
c_ghulja,
b_ghulja,
b_iren-chabirga,
b_avrautau,
c_kash,
b_kash,
b_musari,
b_kunges,
k_kimek,
d_mugodzhar_hills,
c_mugodzhar_hills,
b_karabutak,
b_kum_sai,
b_chir_kala,
b_jity_kul,
c_jitikul,
b_jitikul,
b_dantenkul,
b_jarli_butak,
b_kosh_kurbay,
c_kos_uba,
b_kos_uba,
b_airyk,
b_kos_biryuk,
d_aqtobe,
c_aqtobe,
b_aqtobe,
b_orskaya,
b_chalap_kerman,
b_chubar_KAZ,
c_orenburg,
b_orenburg,
b_iletsk,
b_santas,
b_barbastau,
c_atamansku,
b_atamansku,
b_suvunduk,
b_kbumak,
b_zhitikara,
d_manatau,
c_manatau,
b_manatau,
b_kyz_imchik,
c_jaksybai,
b_jaksybai,
b_isanbai,
c_basagha,
b_basagha,
b_temir,
b_ak_su,
d_atyrau,
c_atyrau,
b_atyrau,
b_taisugan,
b_hyan,
b_bakash-aul,
c_sagiz,
b_sagiz,
b_ulu-uil,
b_jarkul,
b_kainar,
b_zarapan,
c_baisary,
b_baisary,
b_sorkul,
b_tulugai_sor,
k_cuman,
,
,
,
,
d_turgay,
c_turgay,
b_turgay,
b_jaman_akkul,
c_chumkar_kia,
b_chumkar_kia,
b_tusum_kum,
c_tumar,
b_tumar,
b_tibis_sor,
b_kyzyl_yar,
c_murun_tomis,
b_murun_tomis,
b_tatyr_kul,
d_kokturgay,
c_jilali,
b_jilali,
b_janai_cheku,
c_ulu_jitanjik,
b_ulu_jitanjik,
b_karalbak,
b_sor_kuduk,
d_saryarka,
c_teniz,
b_karu_samys,
b_kokjetau,
b_koja_kul,
b_nura,
c_qyzylteniz,
b_chubar_kul,
b_konek,
b_jaksy_kyzy_kurt,
c_kaska,
b_kaska,
b_junkur_kul,
c_togotai,
b_kaptadyr,
b_ajutasty,
d_qyzylsaryarka,
c_eghiz_kara,
b_eghiz_kala,
b_terekti,
b_kara_sor,
c_ulytau,
b_ulytau,
b_tamdins,
b_jaman_arganaty,
b_jilanjik,
d_kazakh,
c_astana,
b_astana,
b_erementau,
b_dombraly,
c_astrakhanka,
b_astrakhanka,
b_bulandy,
c_shchuchinsk,
b_shchuchinsk,
b_koksengrisor,
b_seletyteniz,
c_teke,
b_teke,
b_ertis,
b_karaoba,
k_qara_dala,
d_atbasar,
c_atbasar,
b_atbasar,
b_chargaldzin,
c_jangyztau,
b_jangyztau,
b_burluk,
c_kafa,
b_kafa,
b_kokchetav,
d_kurgan,
c_kurgan,
b_kurgan,
b_ukavskaya,
b_baklansky,
c_sabakyul,
b_sabakyul,
b_tobol_bis,
c_kostanay,
b_kostanay,
b_ore,
d_kush-murun,
c_kush-murun,
b_kush-murun,
b_auliekol,
b_kamichly_kul,
c_abugan,
b_abugan,
b_skramlrak,
c_karasu,
b_karasu,
b_kak,
d_tobol-ishim,
c_petropavl,
b_petropavl,
b_uktuz,
b_mamlyutka,
c_vargashi,
b_vargashi,
b_mostovskoye,
b_shchuchye,
k_saryarka,
d_karkaraly,
c_karkaraly,
b_karkaraly,
b_bol_agach,
b_uch_katyn,
b_kent_KAZ,
b_edrei,
c_nurtay,
b_nurtay,
b_kyzyl_ray,
b_kara_urunkay,
d_karabas,
c_karabas,
b_karabas,
b_sokur,
b_altyn_su,
c_jasky_kart,
b_jasky_kart,
b_ak_tasty,
b_juzbay,
b_ku_jeku,
c_uliuty,
b_uliuty,
b_ulenty,
b_bayan_aulska,
d_tokumbay,
c_tokumbay,
b_tokumbay,
b_mautan_tas,
c_arkalyk,
b_arkalyk,
b_bugaly,
c_kulan_utmas,
b_kulan_utmas,
b_sopak_sor,
d_betpa,
c_betpa,
b_betpa,
b_bos-tau,
b_tokobay,
b_manaka,
b_kuntun_kul,
c_targyl,
b_targyl,
b_asaybay,
b_bulat,
b_baykara,
k_kipchak,
d_semey,
c_semey,
b_semey,
b_uba_KAZ,
b_oskemen,
c_koksemey,
b_ridder,
b_bukhtarma,
b_zyryan,
c_kalbin,
b_kalbin,
b_ayrtau,
c_sasyk_kul,
b_sasyk_kul,
b_arkalyk_KAZe,
d_jinghiz,
c_jinghiz,
b_jinghiz,
b_aljan,
c_kandygatai,
b_kandygatai,
b_altyn-kolekis,
c_tekar,
b_tekar,
b_chulak-terek,
d_degelen,
c_degelen,
b_degelen,
b_dogolan,
c_ak-taylak,
b_ak-taylak,
b_mukhor,
c_arkat,
b_arkat,
b_urta_tau,
d_kentarlau,
c_kulan_uynak,
b_bakanas,
b_serek,
b_akjeku,
b_tulkulam,
b_kyzyl_kusku,
c_jiren_suat,
b_jiren_suat,
b_kalmek-imel,
b_jorga,
b_kokchetau,
c_koi-bagar,
b_koy-bagar,
b_akcha-adyr,
b_jildi,
,
,
,
,
,
,
,
k_liao_zhongjing,
k_liao,
k_khitan_china,
d_xarmoron_china,
c_degere_china,
b_shangjing_linhuang_china,
b_qingzhouxuande_china,
b_liaozuzhou_china,
b_hongfusi_china,
b_raozhouchangle_china,
c_longhua_china,
b_yongan_jiangsheng_china,
b_longhua_china,
b_fuzhou_liao_china,
b_wuzhou_aimin_china,
c_yikun_china,
b_yikunzhouguangyi_china,
b_yongzhouchangning_china,
d_tohchen_china,
c_dading_china,
b_xiwangfu_raole_dading_china,
b_songshan_chifeng_china,
b_huihe_huangbailing_china,
c_beian_china,
b_xinghuabeian_china,
b_luanheyuan_china,
b_ulanbutom_china,
d_hejes_china,
c_dayan_china,
b_guangjihu_dayanli_china,
b_yelaishan_china,
b_wuluhuiriver_tuershan_china,
c_sadenor_china,
b_dashuipo_sadenniao_china,
b_chagannor_south_china,
d_hiyaxu_china,
c_hiyaxu_china,
b_xanado_china,
b_honin_china,
b_goupo_china,
c_qibingga_china,
b_yanzicheng_china,
b_yuanyangpo_china,
d_changchun_china,
c_changchun_china,
b_taizhou_lekang_china,
b_hunriver_china,
b_taluriver_china,
c_ningzhou_khitan_china,
b_ningzhou_ledeshan_china,
b_niaotan_kailu_china,
k_yinshan_china,
d_zhenwu_china,
c_chanyufu_china,
b_chanyufu_china,
b_greentomb_china,
b_fumin_china,
b_eastsurrended_china,
c_mogols_china,
b_mogeshi_china,
b_nuozhenshui_china,
b_xilamulin_china,
d_fengzhou_china,
c_tiandejun_china,
b_tiandejun_china,
b_datongchuan_china,
b_huyangu_china,
b_langshan_jinhe_china,
c_midsurrended_china,
b_roufu_china,
b_midsurrended_china,
c_westsurrended_china,
b_tihuquan_china,
b_miechuan_china,
b_shouxiangcheng,
k_goguryeo_china,
d_liaodong_china,
c_liaodong_china,
b_xiangping_china,
b_wulongshan_china,
b_chengmu_china,
c_chengzhou_china,
b_haicheng_china,
b_anshicheng_china,
c_anshi_china,
b_jiananzhou_china,
b_hesuguan_hesqan_china,
b_baiyacheng_china,
b_shicheng_shirenzhu_china,
b_muzhouhuinong_china,
c_jilizhou_china,
b_jilizhou_china,
b_beishacheng_china,
b_dulizhen_china,
c_pozhuo_china,
b_daxing_pozhuocheng_china,
b_heshenggucheng_china,
b_wugucheng_china,
d_jilin_china,
c_shenzhou_liao_china,
b_sheenzhoulejiao_china,
b_xincheng_yanjinzhou_china,
b_xinmin_china,
c_guidezhou_china,
b_gaimouzhou_china,
b_mudizhou_china,
b_fushan_china,
d_xianping_china,
c_xianping_china,
b_nansuzhou_xianzhou_china,
b_yidianbu_china,
c_fuyu_china,
b_fuyufu_tongzhou_china,
b_xinzhouwuchang_china,
b_weizhouhuaide_china,
d_gewu_china,
c_hwando_china,
b_wandushancheng_china,
b_gungnae_china,
b_zhengzhou_yalu_china,
c_yalu_china,
b_shenlu_yalufu_china,
b_anfeng_changbaishan_china,
c_changling_china,
b_huibacheng_china,
b_xian_china,
b_hezhou_hailong_china,
d_rangnang_china,
c_anju_china,
b_anju_china,
b_tenju_china,
b_uiju_china,
b_sakachu_china,
c_pyongyang,
b_pyongyang,
b_yonggang,
b_pyongsong,
c_nyongbyon_china,
b_nyongbyon_china,
b_kanggye_china,
b_qishui_china,
k_khwarazm,
k_oghuz_il,
d_transcaspiana,
c_mangyshlak,
b_aktau,
b_koizak,
b_karasye,
b_fort_aleksandrovkiy,
b_porsu-burun,
c_garabogazkol,
b_kyzyl-su,
b_bekdas,
b_sumbe,
c_ustyurt,
b_bailjar,
b_busaga,
b_sai-kule,
d_jemba,
c_qoshagyl,
b_qoshagyl,
b_azgyl,
c_akkityk,
b_akkityk,
b_issenjau,
b_namastau,
b_asheh-atrik,
c_kos-buwak,
b_kos-buwak,
b_chumishtikul,
b_sam,
b_churuk,
c_aralkizil,
b_kassarma,
b_davlet-girei,
d_aral_il,
c_yangikent,
b_yangikent,
b_kazalinsk,
c_raimskoe,
b_raimskoe,
b_dzangent,
b_kara-mugai,
d_barsuki =  {,
c_airyuk,
b_airyuk,
b_jelavi,
c_jamantau,
b_jamantau,
b_emba,
d_aral_karakum =  {,
c_terekli,
b_terekli,
b_irgis,
c_aral_karakum,
b_kalmas,
b_arys-kum,
b_chalkar,
k_syr_darya,
d_syr_darya,
c_sighnaq,
b_sighnaq,
b_aq-masjid,
b_tashti,
b_suzak,
c_jend,
b_jend,
b_beljan,
c_uzgend_KARA,
b_uzgend_KARA,
b_telegul,
b_oktyabr,
c_sarysu,
b_belen_ana,
b_airbulat,
b_talmas_ata,
d_chah,
c_chah,
b_chah,
b_sayram,
b_chimkent,
b_nuket,
b_isfijab,
c_otrar,
b_otrar,
b_chakpak,
b_awliya-ata,
c_shavgar,
b_shavgar,
b_sawran,
b_shulak,
b_yasi,
c_sutkend,
b_sutkend,
b_akkum,
b_sary-ozek,
d_muyunkum =  {,
c_shelji,
b_shelji,
b_symbyl,
b_itte-kichu,
c_quriltay,
b_quriltay,
b_mushun,
b_karakul,
b_talas,
d_talas_alatau =  {,
c_balashagun,
b_balasaghun,
b_narin,
b_barskhan,
b_pishkek,
c_suyab,
b_suyab,
b_nevaket,
b_ashpara,
c_taraz,
b_taraz,
b_merke,
b_sayaq,
c_cherik,
b_cherik,
b_tinimseyit,
b_bagish,
k_khwarezmia,
d_khorezm,
c_gurganj,
b_gurganj,
b_nazvar,
b_zamakhshar,
b_jith,
b_madminiya,
b_urgench,
b_vezir,
c_darghan,
b_darghan,
b_tahiriya,
b_jigirbend,
b_sadvar,
c_kath,
b_kath,
b_nukfagh,
b_ardakhivah,
b_wayikhan,
b_ghardaman,
c_khiva,
b_khiva,
b_rakhushmitan,
b_hazarasp,
b_karduran-khas,
b_ruzvand,
c_kurdar,
b_kurdar,
b_baratigin,
b_mizdahqan,
b_north_kurdar,
d_uzboy,
c_sarykamysh,
b_kurtysh,
b_sarykamysh,
b_ortakuyu,
b_kugunek,
b_bala_iskem,
b_igdy,
c_uzboy,
b_burgun,
b_dekcha,
b_yashkan,
b_nebit_dag,
k_transoxiana,
d_soghd,
c_bukhara,
b_bukhara,
b_varakhsha,
b_ramitan,
b_ghujduvan,
b_tavavis,
c_kishsh,
b_kishsh,
b_kalif,
b_kandak,
b_al_musala,
b_subakh,
b_akhsisak,
c_nakhshab,
b_nakhshab,
b_nawqad_qureish,
b_ribat_malik,
b_bezda,
c_firabr,
b_paykend,
b_firabr,
b_barzam,
b_nevida,
c_dabusiya,
b_dabusiya,
b_kushaniya,
b_noor_bukhara,
b_kerminiya,
c_samarkand,
b_samarqand,
b_arbinjan,
b_ishtikhan,
b_qatwan,
b_wadhar,
d_badakhshan,
c_badakhshan,
b_badakhshan,
b_rustaq,
b_kishm,
b_jerm,
c_munjan,
b_munjan,
b_sanglich,
b_zaybak,
c_wakhan,
b_wakhan,
b_ishkamish,
b_dar-i-tubbat,
c_shughnan,
b_shughnan,
b_alichur,
b_murghab,
b_muji,
b_badakhshan_TARIM,
c_karran,
b_upper_karran,
b_lower_karran,
d_khuttal,
c_khuttal,
b_pargar,
b_hulbuk,
b_munk,
c_wakhsh,
b_halavand,
b_awzaj,
b_qobadiyan,
b_livkand,
c_chaghaniyan,
b_chaghaniyan,
b_termez,
b_rigar,
b_darzanji,
b_basand,
b_charmanjan,
c_rasht,
b_rasht,
b_shuman,
b_vashjird,
b_ayni,
d_osrushana,
c_oshrusana,
b_bunjiket,
b_bottaman,
b_dizak,
b_zamin,
b_khawas,
b_kurkath,
c_zarafshan,
b_panjikand,
b_barkat,
b_varaghshar,
d_ferghana,
c_ferghana,
b_akhsikath,
b_miyan-rudan,
b_khaylam,
b_najm,
b_ardalankath,
b_kasan,
c_khojand,
b_khojand,
b_kend-i-badam,
b_asht,
b_wankath,
b_afrasiyab,
c_isfara,
b_varukh,
b_isfara,
b_sukh,
b_hoshyar,
b_aval,
c_nasaiya,
b_andijan,
b_quba,
b_khokand,
b_osh,
b_naqad,
b_uzgend,
b_marghinan,
c_nasrabad,
b_nasrabad,
b_arslanbob,
b_sarybulak,
,
,
k_kabulistan,
d_kabul,
c_kabul,
b_kabul,
b_sukawand,
b_lamghan,
b_nagarahara,
c_bamian,
b_bamian,
b_sakalkand,
b_parwan,
b_panjhir,
b_jarbaya,
c_chitral,
b_chitral,
b_kunar,
d_walishtan,
c_sibi,
b_sibi,
b_pul,
b_asfanjay,
b_mastang,
c_urgun,
b_urgun,
b_shakin,
c_kalat,
b_loralai,
b_kohlu,
b_mekhtar,
b_zhob,
d_zabulistan,
c_ghazna,
b_ghazna,
b_gardiz,
b_istakh,
b_sharan,
b_moqor,
c_zamindawar,
b_zamindawar,
b_sarwan,
b_bishang,
b_durgas,
b_bagnin,
c_rukhaj,
b_qandahar,
b_rukhaj,
b_rudan,
b_panjway,
b_bakrawath,
c_zabulistan,
b_jaldak,
b_mapan,
k_gharjistan,
d_ghur,
c_ghur,
b_firuzkuh,
b_ahanjaran,
b_ghur,
c_darmashan,
b_azadawan,
b_darmashan,
b_zirjan,
c_upper_ghur,
b_dih-e-khalaf,
b_ribat-e-karyan,
b_till,
d_herat,
c_herat,
b_herat,
b_karukh,
b_malin,
c_bakharz,
b_buzjan,
b_pushang,
b_tayabad,
b_khawaf,
b_zurabad,
c_badghis,
b_kusuy,
b_bamain,
b_jabal-al-fidda,
c_sabzevar,
b_asfuzar,
b_adraskan,
b_khin,
c_zirkuh,
b_abiz,
b_shahrakht,
d_balkh,
c_balkh,
b_balkh,
b_ribat-i-el-kif,
b_shapurqan,
b_navida,
b_siyahjird,
c_west-tokharestan,
b_samanjan,
b_saan,
b_ruy,
c_east-tokharestan,
b_khulm,
b_andarab,
b_baghlan,
b_valvalij,
b_talekan,
b_mila,
d_guzgan,
c_guzgan,
b_yahudan,
b_andkhud,
b_faryab,
b_taleqan,
b_gurzivan,
b_anbar-guzgani,
c_rivsharan,
b_dizah,
b_bashin,
b_shurmin,
c_marvarrud,
b_marv-ar-rud,
b_qarinayn,
b_barkdiz,
b_panjdih,
b_baghshur,
k_sindh,
d_sauvira,
c_debul,
b_debul,
b_thatta,
b_shahbandar,
b_nirun,
b_kolachi,
c_sonda,
b_sonda,
b_amarkot,
b_badin,
b_karoonjar,
c_mansura,
b_mansura,
b_mirpur_khas,
b_matiari,
b_nasarpur,
c_ranikot,
b_ranikot,
b_sharusan,
b_khudabad,
c_siwistan,
b_siwistan,
b_mir_rukan,
d_bhakkar,
c_bhakkar,
b_bhakkar,
b_shikarpur,
b_larkana,
b_mohenjo_daro,
b_qandabil,
c_aror,
b_aror,
b_siraj_ji_takri,
c_rajanpur,
b_rajanpur,
b_rojhan,
b_dajal,
b_badah,
c_vijnot,
b_vijnot,
b_ghotki,
b_bhatiya,
k_makran,
d_makran,
c_panjgur,
b_bannajbur,
b_jalk,
b_mashki,
c_kiz,
b_kiz,
b_rasak,
b_jiwani,
b_dizak_makrani,
c_khawr,
b_khawr,
b_rodkhan,
b_kokahdan,
b_qanbali,
b_armabil,
c_turan,
b_qusdar,
b_wad,
b_budin,
b_gajor,
b_qiqan,
d_jabal_kufs,
c_bampur,
b_bint,
b_bih,
b_bampur,
b_fahraj,
c_makran,
b_tiz,
b_ruhna,
c_jabal_kufs,
b_jask,
b_manujan,
b_darhafan,
b_houn,
,
,
c_riqan,
b_riqan,
b_north_jaz_murian,
b_kurk,
k_sistan,
d_sistan,
c_zaranj,
b_zaranj,
b_ram_shahristan,
b_qarnin,
b_khawaj,
b_karkuya,
c_nih,
b_nih,
b_bandan,
b_doroh,
b_khoshk-rud,
c_farah,
b_farah,
b_juwain,
b_uq,
b_masau,
d_rukhkhaj,
c_rudbar,
b_rudbar,
b_kish-rudbar,
b_mofd_afdzalkhan,
b_khannesin,
b_landay,
c_bost,
b_bost,
b_delaram,
b_galikan,
b_al_muaskar,
b_ribat-i-kish,
c_chagai,
b_chagai,
b_saindak,
d_nushki,
c_sanij,
b_sanij,
b_qantarat_kirman,
c_khash,
b_ladhir,
b_khwash,
k_gurgan,
k_injuid,
k_persia,
d_isfahan,
c_isfahan,
b_isfahan,
b_julfa,
b_gulpaygan,
b_wazwan,
c_ardestan,
b_qashan,
b_natanz,
b_ardistan,
b_uzwara,
c_qumisha,
b_qumisha,
b_jarquh,
b_sarwistan,
b_wardana,
b_firuzan,
c_luristan,
b_asbid-dasht,
b_juy-e-sard,
d_rayy,
c_rayy,
b_rayy,
b_dumbawand,
b_waramin,
b_mashkuya,
b_qasran,
c_khuwar,
b_khuwar,
b_simnan,
c_qom,
b_qom,
b_aba-qomi,
b_sawa,
d_hamadan,
c_hamadan,
b_hamadan,
b_rudhrawar,
b_aba,
b_mazdaqan,
b_sharuq,
c_nihawand,
b_nihawand,
b_abtaa,
b_karaj-abu-dulad,
c_dinawar,
b_dinawar,
b_andarab_d,
b_sad_khaniya,
b_sanda,
d_ahvaz,
c_ahvaz,
b_ahvaz,
b_basinna,
b_huwaiza,
b_jubba,
c_tustar,
b_tustar,
b_gondishapur,
b_bazoh,
c_tib,
b_as-sus,
b_karkha,
b_dizful,
d_kermanshah,
c_kermanshah,
b_kermanshah,
b_kerend-kermanshah,
b_tazar,
b_bisutun,
c_masabadhan,
b_siravan,
b_alishtar,
b_arivajan,
c_saimara,
b_as-saimara,
b_andamish,
b_saburkhawasht,
k_khorasan,
d_nishapur,
c_nishapur,
b_nishapur,
b_farhajird,
b_zawa,
b_shamat,
b_rivand,
c_tus,
b_tus,
b_mazduran,
b_maihana,
b_nuqaq,
c_samaiqan,
b_samaiqan,
b_jarmaqan,
b_dawin,
c_baihaq,
b_keshmar,
b_sabzavar,
b_mazinan,
d_kumis,
c_damghan,
b_damghan,
b_bistum,
b_gerdkuh,
c_juwain,
b_jajarm,
b_isfarain,
d_merv,
c_merv,
b_merv,
b_sinj,
b_jiranj,
b_kharad,
b_shawashkan,
c_sarakhs,
b_sarakhs,
b_dandanqan,
b_shiraz-sarakhsi,
c_amol,
b_amol-e-shatt,
b_shagal,
b_sayat,
c_zamm,
b_zamm,
b_niyaz,
d_nasa,
c_abivard,
b_abivard,
b_shahrastan,
b_nasa,
b_khabushan,
c_farava,
b_farava,
b_hesare-taq,
d_kohestan,
c_qain,
b_qain,
b_birjand,
b_khusf,
b_barandud,
b_junabid,
c_tun,
b_tun,
b_bejestan,
b_tabas,
b_khur,
b_nayband,
d_yazd,
c_yazd,
b_yazd,
b_nain,
b_uqda,
b_maibud,
b_fahraj_yazd,
c_mafaza,
b_jarmaq,
b_mihrijan,
k_daylam,
d_daylam,
c_gilan,
b_daylam,
b_gilan,
b_lahij,
c_zanjan,
b_zanjan,
b_afshar,
b_suhravard,
c_qazwin,
b_qazvin,
b_alamut,
b_abhar,
d_tabaristan,
c_mazandaran,
b_amul,
b_tamisha,
b_sariya,
c_ruyan,
b_ruyan,
b_natil,
b_shalush,
c_baduspan,
b_uram,
b_larijan,
b_firrim,
d_gurgan,
c_gurgan,
b_gurgan,
b_astarabad,
b_bakrabad,
b_abaskun,
c_dihistan,
b_kerend,
b_dihistan,
b_khodzhakala,
b_oboy,
k_kerman,
d_kirman,
c_kirman,
b_khabis,
b_kirman,
b_mashiz,
b_rawar,
c_anar,
b_anar,
b_zarand_PER,
b_rudhan,
c_behabad,
b_behabad,
b_khubayan,
c_sirjan,
b_sirjan,
b_bimand,
b_baaft,
d_jiruft,
c_jiruft,
b_jiruft,
b_maghun,
b_ruyan-jirufti,
c_bam,
b_bamm,
b_kashid,
b_dardjiin,
b_nurmashiir,
b_dafariid,
d_mogistan,
c_lar,
b_lar,
b_gerash,
b_jahrum,
c_sif-i-umara,
b_huzu,
b_kaurestan,
b_beiram,
b_dun,
b_dazuk,
c_darabjerd,
b_darabjerd,
b_fustujan,
k_ormus,
d_hormuz,
c_hormuz,
b_hormuz,
b_shahru,
b_laft,
k_fars,
d_fars,
c_shiraz,
b_shiraz-farsi,
b_sarwistan-shirazi-runiz,
b_kubanjan,
b_kazarun,
b_sabur,
c_nariz,
b_nariz,
b_istakhbanat,
b_abade-darabjerd,
c_istakhr,
b_istakhr,
b_iqlid,
b_mayin,
b_abraj,
b_abada,
c_shahre-babak,
b_shahr-e-babak,
b_muralziyan,
b_abarquh,
b_qaryat-al-asad,
d_bushehr,
c_mandestan,
b_mandestan,
b_bushkanat,
b_gundijan,
b_firuzabad,
b_karzin,
c_irahistan,
b_naband,
b_siraf,
b_kariyan,
c_arrajan,
b_arrajan,
b_jannaba,
b_siniz,
b_tawwaj,
b_khubadan,
d_khuzestan,
c_ramhurmuz,
b_ramhurmuz,
b_asak,
b_idhaj,
b_dariyan,
c_sardan,
b_lurijan,
b_aruj,
b_samshiborid,
c_dawraq,
b_dawraq,
b_azam,
,
k_azerbaijan,
d_azerbaijan,
c_tabriz,
b_tabriz,
b_marand,
,
,
b_ujan,
b_ahar,
,
,
c_mugan,
b_paytakaran,
b_gabarawan,
b_varsan,
b_langarkanan,
b_nakorzan,
b_barzand,
c_talish,
b_talish,
b_aparshahr,
c_ardabil,
b_ardabil,
b_khalkhal,
b_unar,
b_sarat,
c_maragha,
b_maragha,
b_kursara,
b_leylan,
b_khunaj,
b_ar-ran,
b_shiz,
,
d_norshirakan,
c_urmiya,
b_urmiya,
b_ushnuya,
b_salmas,
b_gher,
c_bailaqan,
b_bailaqan,
b_barza,
b_darband-qarabuli,
b_basawa,
k_mesopotamia,
d_samarra,
c_samarra,
b_samarra,
b_balad,
b_hisn_al-mashuq,
c_hulwan,
b_hulwan,
b_jalula-hulwan,
c_kirkuk,
b_kirkuk,
b_khanijar,
b_raushanqubad,
b_daquqa,
c_takrit,
b_takrit,
b_jabalta,
b_barimma,
d_wasit,
c_wasit,
b_wasit,
b_at-tib,
b_kaskar,
c_rusafa,
b_ar-rusafa-iraq,
b_al-farut,
b_al-qatr,
d_kufa,
c_kufa,
b_an-najaf,
b_al-kufa,
