b_arak,Arak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_sukhna,Sukhna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as-sukhna,As-sukhna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_dair_ar-ruman,Dair_ar-ruman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_urd,Urd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_qaryatan,Qaryatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-qaryatan,Al-qaryatan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_judr,Judr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_egypt,Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_alexandria,Alexandria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_alexandria,Alexandria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,b_alexandria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,pentarchy = yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_alexandria,Alexandria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-hamam,Al-hamam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_wadi_natrun,Wadi_natrun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_al-buhaira,Al-buhaira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_damanhur,Damanhur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ramsis,Ramsis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_sullum,Sullum,AKA Marmarica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sullum,Sullum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qasr_ash-shams,Qasr_ash-shams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kanais_al-hadid,Kanais_al-hadid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_delta,Delta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_damietta,Damietta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_dumiyat,Dumiyat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_daqahla,Daqahla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_pelusia,Pelusia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tinnis,Tinnis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_faqus,Faqus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_al-gharbiya,Al-gharbiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_nastarawa,Nastarawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_samannud,Samannud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_burullus,Burullus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_rashid,Rashid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_sharkiya,Sharkiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bilbays,Bilbays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qalyub,Qalyub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_cairo,Cairo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_cairo,Cairo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_cairo,Cairo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_quzlum,Quzlum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_atfih,Atfih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_hulwan-cairo,Hulwan-cairo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_manupura,Manupura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_minuf,Minuf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ibyar,Ibyar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_giza,Giza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_gizeh,Gizeh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_abu_ghalib,Abu_ghalib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_busir,Busir,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_fayyum,Fayyum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-fayyum,Al-fayyum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tirsa,Tirsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_iqna,Iqna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_al-wahat,Al-wahat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_bahriya,Bahriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-bahriya,Al-bahriya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bawiti,Bawiti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-harra,Al-harra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_siwa,Siwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_siwa,Siwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ain_al-gharbi,Ain_al-gharbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qara,Qara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qattara,Qattara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_farafra,Farafra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-farafra,Al-farafra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_dakhla,Dakhla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_mut,Mut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tunayda,Tunayda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-qasr-dakhla,Al-qasr-dakhla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_kharga,Kharga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kharga,Kharga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_baris,Baris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_al-said,Al-said,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_qus,Qus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qus,Qus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qina,Qina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_armant,Armant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_ikhmin,Ikhmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ikhmin,Ikhmin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_huw,Huw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_faw,Faw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_bahnasa,Bahnasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-bahnasa,Al-bahnasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ahnas,Ahnas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ihrit,Ihrit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_ushmun,Ushmun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-ushmunain,Al-ushmunain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ansina,Ansina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_manfalut,Manfalut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_asyut,Asyut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_asyut,Asyut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bawit,Bawit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ibshaya,Ibshaya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_aswan,Aswan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_aswan,Aswan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_udfu,Udfu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_zarnikh,Zarnikh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_aswan-west,Aswan-west,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_eastern_desert,Eastern_desert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_qusayr,Qusayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qusayr,Qusayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_safaga,Safaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_jabal_quzlum,Jabal_quzlum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_north_jbl_quzlum,North_jbl_quzlum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_central_jbl_quzlum,Central_jbl_quzlum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_south_jbl_quzlum,South_jbl_quzlum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_um_shashoba,Um_shashoba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_sinai,Sinai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_farama,Farama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_farama,Farama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_warrada,Warrada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-arish,Al-arish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_sinai,Sinai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_at-tur,At-tur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_stcatherine,Stcatherine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_faran,Faran,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qalat_jundi,Qalat_jundi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tih,Tih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_firaun,Firaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_firaun,Firaun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_dahab,Dahab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_cyrenaica,Cyrenaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_cyrenaica,Cyrenaica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_barqa,Barqa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_barqa-al-marj,Barqa-al-marj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_wadi_masus,Wadi_masus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_jabal_al-gharbi,Jabal_al-gharbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_benghazi,Benghazi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_ajadabiya,Ajadabiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ajadabiya,Ajadabiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_alaghaila,Alaghaila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_awjila,Awjila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_awjila,Awjila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_jalu,Jalu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_jakharrad,Jakharrad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_siwa_corridor,Siwa_corridor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_derna,Derna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_derna,Derna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_wadi_makhil,Wadi_makhil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_marawa,Marawa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tobruk,Tobruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tobruk,Tobruk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_syrte,Syrte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_syrte,Syrte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_syrte,Syrte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al_aghaila,Al_aghaila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_labda,Labda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_labda,Labda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tawurgha,Tawurgha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_misurata,Misurata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_medina,Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_medina,Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_medina,Medina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-madina,Al-madina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as-sayaa,As-sayaa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_batn_nakhl,Batn_nakhl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as-safra,As-safra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_wajh,Wajh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-wajh,Al-wajh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_an-nabak,An-nabak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-awnid,Al-awnid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bada,Bada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_khaybar,Khaybar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_khaybar,Khaybar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as-suqya,As-suqya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-ula,Al-ula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-hijr,Al-hijr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_dhul-marwa,Dhul-marwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_yanbu,Yanbu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yanbu,Yanbu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-jar,Al-jar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-hawra,Al-hawra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_harrat_rahat,Harrat_rahat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as-sawariqiya,As-sawariqiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as-salila,As-salila,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_madinat_sulaym,Madinat_sulaym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sufaina,Sufaina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_mecca,Mecca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_mecca,Mecca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_makka,Makka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_rabigh,Rabigh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_khulays,Khulays,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_jidda,Jidda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_usfain,Usfain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_taif,Taif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_at-taif,At-taif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_turaba,Turaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tabala-hijaz,Tabala-hijaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tihama,Tihama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as-sirayn,As-sirayn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_hali,Hali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ash-shuqayq,Ash-shuqayq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_bisha,Bisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bisha,Bisha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_jurash,Jurash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kuthba,Kuthba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_shammar,Shammar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tabuk,Tabuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tabuk,Tabuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sarj,Sarj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_fajr,Fajr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_al_aqabah,Al_aqabah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_aqaba,Aqaba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_maqna,Maqna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ainun,Ainun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sharaf_al-bal,Sharaf_al-bal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_madyan,Madyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ziba,Ziba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_maan,Maan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_maan,Maan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-humayma,Al-humayma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_adruh,Adruh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_tayma,Tayma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tayma,Tayma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-aqra,Al-aqra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-muhdatha,Al-muhdatha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as_samli,As_samli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_israel,Israel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_oman,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_oman,Oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_nizwa,Nizwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_nizwa,Nizwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_bahla,Bahla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_samad,Samad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_az-dhahira,Az-dhahira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_hafit,Hafit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_dhank,Dhank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_duqm,Duqm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_duqm,Duqm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_wahiba,Wahiba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_sharqiyah,Sharqiyah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_muscat,Muscat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_muscat,Muscat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_matrah,Matrah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_qalhat,Qalhat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sur,Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_jaalan,Jaalan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_julfar,Julfar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_julfar,Julfar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tawwam,Tawwam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_tawwam_west,Tawwam_west,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_musandam,Musandam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_dabba,Dabba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_batina,Batina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_sohar,Sohar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_batina-east,Batina-east,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_rustaq-oman,Rustaq-oman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
k_bahrein,Bahrein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_bahrain,Bahrain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_qatif,Qatif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-qatif,Al-qatif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-khatt,Al-khatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-jubayl,Al-jubayl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_thaj,Thaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_uwal,Uwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_uwal,Uwal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_samman,Samman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_kazima,Kazima,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_ar-ruqaii,Ar-ruqaii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_hafar,Hafar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-mawiya,Al-mawiya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_as-samman,As-samman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d_al-hasa,Al-hasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_al-hasa,Al-hasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-hasa,Al-hasa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-hajar,Al-hajar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_dhafra,Dhafra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_az-dhafra,Az-dhafra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-jiwa,Al-jiwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_uqayr,Uqayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_al-uqayr,Al-uqayr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_murwab,Murwab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_mashqar,Mashqar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c_yabrin,Yabrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b_yabrin,Yabrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
